공고날짜,발주청,시도,공고번호,입찰날짜,연면적,대지면적,예가율,세대수,기초금액,1순위예가율,낙찰하한율
2020.2.5,서울특별시 서초구,서울특별시 ,20200206012,2020.2.17,61819,12054,0.980813,330,1848512913,0.983500434,0.8295
2020.2.6,대구광역시 중구,대구광역시 ,20200206830,2020.2.17,90129,26713,1.002745,630,2281536136,1.002889783,0.8045
2020.2.4,광주광역시 북구,광주광역시 ,20200203985,2020.2.14,168644,24240,1.009368,907,4170600907,1.009541043,0.8045
2020.2.4,경기도 안성시,경기도 ,20200203923,2020.2.14,88546,28276,1.00349,680,1853852070,1.003839963,0.8045
2020.2.3,인천광역시 서구,인천광역시 ,20200201449,2020.2.13,105052,31188,1.001428,722,1988197029,1.001877141,0.8045
2020.2.4,충청북도 청주시,충청북도 ,20200132601,2020.2.12,223226,61800,1.002433,1368,4552920345,1.002556067,0.7295
2020.2.4,서울특별시 영등포구,서울특별시 ,20200204178,2020.2.12,52667,6316,0.992565,496,1299221000,0.992699458,0.8295
2020.1.29,경기도 양주시,경기도 ,20200128603,2020.2.11,133128,49379,0.9986,860,2742392240,0.998633176,0.8045
2020.1.28,경기도 시흥시,경기도 ,20200126104,2020.2.6,118880,45678,1.00186,747,2532515737,1.001879392,0.8045
2020.1.20,서울특별시 강서구,서울특별시 ,20200118889,2020.1.31,89099,31255,0.99403,576,2433190000,0.994124475,0.8045
2020.1.17,인천광역시 서구,인천광역시 ,20200116882,2020.1.30,364068,107917,1.001988,2426,8015299043,1.002599959,0.7295
2020.1.17,인천광역시 서구,인천광역시 ,20200116825,2020.1.30,349981,103068,1.006433,2379,7781717046,1.006499728,0.7295
2020.1.17,부산광역시 북구,부산광역시 ,20200117587,2020.1.30,88434,21318,0.989485,636,2247948920,0.990020373,0.8045
2020.1.17,서울특별시 강남구,서울특별시 ,20200117731,2020.1.30,81985,29532,0.99076,489,2465440762,0.990909367,0.8295
2020.1.22,서울특별시 노원구,서울특별시 ,20200118330,2020.1.30,163563,35315,0.99763,1163,4349275000,0.997730048,0.7295
2020.1.20,충청남도 계룡시,충청남도 ,20200116670,2020.1.30,119549,41042,0.999515,883,2319842343,0.999741119,0.8045
2020.1.13,강원도 춘천시,강원도 ,20200109053,2020.1.28,134579,39753,1.0017,762,2516459594,1.001757004,0.8045
2020.1.15,대구광역시,대구광역시,20200113376,2020.1.28,69674,5661,0.99388,312,2060824201,0.993942001,0.8295
2020.1.17,광주광역시 광산구,광주광역시 ,20200109303,2020.1.22,71652,25159,0.988518,428,1785434942,0.988918782,0.8295
2020.1.12,경기도 남양주시,경기도 ,20200109281,2020.1.22,112037,37511,0.992278,961,2455672153,0.992281666,0.8045
2020.1.12,경기도 남양주시,경기도 ,20200109283,2020.1.22,99913,32553,1.005703,651,2117355233,1.005845159,0.8045
2020.1.15,대전광역시,대전광역시,20200106912,2020.1.21,113034,37294,1.00523,685,2601276160,1.005299938,0.8045
2020.1.9,대전광역시,대전광역시,20200106894,2020.1.21,111344,33253,0.99926,816,2265291440,0.999437999,0.8045
2020.1.8,경기도 수원시,경기도 ,20200104957,2020.1.21,45029,14214,1.00191,285,1192222320,1.00195216,0.8495
2020.1.7,대구광역시,대구광역시,20200103963,2020.1.16,93955,26962,1.00046,607,2342069719,1.000714316,0.8045
2020.1.6,광주광역시 광산구,광주광역시 ,20200102697,2020.1.15,93397,8334,0.994043,315,2614923813,0.994079831,0.8295
2020.1.3,경상남도 창원시,경상남도 ,20200102230,2020.1.15,157329,62343,1.007398,1045,2949434351,1.007634572,0.7295
2020.1.3,경기도 화성시,경기도 ,20200101809,2020.1.14,78648,28270,0.996235,600,1654121030,0.996699304,0.8045
2019.12.30,전라남도 목포시,전라남도 ,20191242353,2020.1.9,92735,30520,0.99703,648,1918157000,0.997374021,0.8045
2019.12.30,경기도 안산시,경기도 ,20191241492,2020.1.6,214449,59565,1.013003,1714,4936825620,1.014990117,0.7295
2019.12.24,대구광역시 달성군,대구광역시 ,20191238334,2020.1.6,155680,30540,0.984283,869,3126435193,0.985902958,0.8045
2019.12.27,인천광역시 서구,인천광역시 ,20191232958,2019.12.31,127751,41342,1.00326,745,2310498375,1.003977875,0.8045
2019.12.27,인천광역시 서구,인천광역시 ,20191232898,2019.12.31,63381,19503,1.001923,437,1270006352,1.0020634,0.8295
2019.12.23,충청남도 당진시,충청남도 ,20191232422,2019.12.30,89892,27483,1.01281,671,1938478574,1.012907284,0.8045
2019.12.16,경기도 화성시,경기도 ,20191227160,2019.12.27,135747,34553,1.001283,428,2936742095,1.001380289,0.8295
2019.12.10,서울특별시 은평구,서울특별시 ,20191217340,2019.12.27,86905,8661,1.003143,977,2145047943,1.003287918,0.8045
2019.12.12,대구광역시,대구광역시,20191221175,2019.12.23,52407,15610,1.00326,333,1220301978,1.003299132,0.8295
2019.12.10,인천광역시 부평구,인천광역시 ,20191216672,2019.12.20,658526,166411,0.994135,5190,13583275594,0.994799013,0.7295
2019.12.13,강원도 원주시,강원도 ,20191214529,2019.12.20,69330,19783,0.986655,402,1114529143,0.987191019,0.8295
2019.12.10,대구광역시 수성구,대구광역시 ,20191215656,2019.12.19,138734,35646,0.98958,899,3115018098,0.991694017,0.8045
2019.12.6,충청남도 당진시,충청남도 ,20191211374,2019.12.17,59986,18428,1.007558,426,1210917333,1.00785009,0.8295
2019.12.5,대구광역시 중구,대구광역시 ,20191208132,2019.12.17,150926,38028,1.00068,947,3879775854,1.000785034,0.8045
2019.12.9,서울특별시 동대문구,서울특별시 ,20191210317,2019.12.16,39784,5436,1.00277,582,1270542000,1.002855699,0.8045
2019.11.28,인천광역시 부평구,인천광역시 ,20191142491,2019.12.10,198463,45122,1.009748,1409,4835434945,1.010012927,0.7295
2019.11.29,대구광역시,대구광역시,20191144210,2019.12.10,68920,12433,0.985013,375,1389303497,0.986168969,0.8295
2019.11.27,광주광역시 북구,광주광역시 ,20191139587,2019.12.9,265540,93937,1.003303,1647,6769418346,1.003358314,0.7295
2019.11.27,대구광역시,대구광역시,20191139423,2019.12.6,194701,17503,1.010583,939,4991882429,1.010597837,0.8045
2019.11.13,인천광역시 경제자유구역청,인천광역시 ,20191113305,2019.12.4,320397,32910,0.997748,1205,11533364566,0.998325387,0.7295
2019.11.21,충청남도 금산군,충청남도 ,20191127470,2019.12.3,67481,22864,0.996843,461,1637913986,0.996966365,0.8295
2019.11.27,대구광역시 남구,대구광역시 ,20191128592,2019.12.2,48894,11918,1.002393,345,1370248572,1.00269994,0.8295
2019.11.19,경기도 수원시,경기도 ,20191124895,2019.11.29,86361,27922,0.992955,653,2281341480,0.99306982,0.8045
2019.11.18,인천광역시 미추홀구,인천광역시 ,20191123998,2019.11.28,267944,72249,0.992018,2054,6315697942,0.992049212,0.7295
2019.11.18,전라남도 나주시,전라남도 ,20191123098,2019.11.28,241918,130366,1.0007,1480,5339822759,1.000714503,0.7295
2019.11.18,경기도 평택시,경기도 ,20191124106,2019.11.28,119604,47858,0.988588,766,2305134504,0.988794325,0.8045
2019.11.18,경기도 파주시,경기도 ,20191122975,2019.11.28,58114,18898,1.010153,475,1322875720,1.010809548,0.8295
2019.11.18,전라북도 군산시,전라북도 ,20191122702,2019.11.27,135678,37174,0.99815,993,2655417530,0.998199963,0.8045
2019.11.15,광주광역시 남구,광주광역시 ,20191121758,2019.11.26,83438,29739,1.017483,533,1617821900,1.017761206,0.8045
2019.11.12,전라남도 순천시,전라남도 ,20191114973,2019.11.22,218638,69595,1.000508,1252,5544362053,1.001299232,0.7295
2019.11.12,경기도 시흥시,경기도 ,20191106573,2019.11.22,71293,21368,1.002005,494,1546688160,1.002189572,0.8295
2019.11.11,경기도 수원시,경기도 ,20191111965,2019.11.21,375815,104443,0.982528,2586,9162662726,0.985944468,0.7295
2019.11.14,경상남도 통영시,경상남도 ,20191113756,2019.11.21,65576,36640,0.983135,506,1428912716,0.984084102,0.8045
2019.11.4,대구광역시 남구,대구광역시 ,20191102354,2019.11.18,83119,21107,0.99896,499,1368339821,0.999019518,0.8295
2019.11.8,경기도 파주시,경기도 ,20191102450,2019.11.14,42407,25876,1.004925,186,1372481480,1.004937705,0.8495
2019.10.29,대구광역시,대구광역시,20191036432,2019.11.14,3694,7003,0.992245,300,2087256419,0.992461386,0.8295
2019.11.6,경기도 수원시,경기도 ,20191040251,2019.11.12,531571,164381,1.001263,3603,11105532075,1.001399904,0.7295
2019.11.7,경기도 수원시,경기도 ,20191037736,2019.11.12,147969,37355,1.00228,930,3511564820,1.00260388,0.8045
2019.10.31,부산광역시 사상구,부산광역시 ,20191038871,2019.11.11,244488,72347,1.010173,1572,6099139677,1.012435065,0.7295
2019.10.30,대구광역시 달서구,대구광역시 ,20191037962,2019.11.11,116539,40545,1.014128,785,2890123608,1.014196159,0.8045
2019.10.31,대구광역시 중구,대구광역시 ,20191038951,2019.11.11,93934,13392,0.997748,469,2261945909,0.997879783,0.8295
2019.10.30,인천광역시 강화군,인천광역시 ,20191029819,2019.11.8,136922,153243,1.002413,1040,2784236540,1.003500041,0.7295
2019.10.29,인천광역시 서구,인천광역시 ,20191035958,2019.11.8,136656,44971,1.01109,910,2606382711,1.012392542,0.8045
2019.10.28,부산광역시 수영구,부산광역시 ,20191027075,2019.11.6,151226,36207,0.9991,913,3579534314,0.999199453,0.8045
2019.10.28,경기도 양주시,경기도 ,20191033378,2019.11.6,189486,63788,1.000833,1140,3856345077,1.000920754,0.7295
2019.10.25,경기도 하남시,경기도 ,20191031229,2019.11.5,82672,29447,1.014963,512,2016195144,1.017731063,0.8045
2019.10.22,인천광역시 부평구,인천광역시 ,20191027337,2019.11.1,122321,31419,1.00449,799,3002360861,1.004651684,0.8045
2019.10.21,인천광역시 서구,인천광역시 ,20191025132,2019.10.31,190470,68818,0.994573,1122,3573007574,0.99484329,0.7295
2019.10.21,경기도 고양시,경기도 ,20191022870,2019.10.31,114761,27970,0.992138,834,2880025737,0.992364761,0.8045
2019.10.21,대전광역시,대전광역시,20191020484,2019.10.30,102436,33203,1.006345,634,1781593180,1.006668763,0.8045
2019.10.22,인천광역시 미추홀구,인천광역시 ,20191020258,2019.10.29,413955,105995,0.999518,2958,10468461054,0.999884455,0.7295
2019.10.15,경기도 하남시,경기도 ,20191016820,2019.10.28,98258,37616,1.01282,475,1976805084,1.012856878,0.8295
2019.10.11,서울특별시 동작구,서울특별시 ,20191012819,2019.10.25,301442,68514,0.996338,1772,6891717459,0.99649013,0.7295
2019.10.16,충청남도 천안시,충청남도 ,20191014704,2019.10.24,223475,50081,0.995573,1468,4771451270,0.995669445,0.7295
2019.10.15,경기도 하남시,경기도 ,20191010809,2019.10.23,85527,31435,0.999988,420,1643809217,1.000022001,0.8295
2019.10.14,대구광역시,대구광역시,20191013745,2019.10.23,76085,7083,0.98744,410,2355370032,0.987997902,0.8295
2019.10.18,서울특별시 서대문구,서울특별시 ,20191011640,2019.10.23,72937,17260,0.997823,481,1709920778,0.998750486,0.8295
2019.10.10,대구광역시,대구광역시,20191010398,2019.10.21,131671,12656,1.010895,604,2454463285,1.010899478,0.8045
2019.10.7,인천광역시 중구,인천광역시 ,20191004739,2019.10.18,82238,9111,1.0068,520,2231703352,1.007064512,0.8045
2019.10.8,경기도 파주시,경기도 ,20191007290,2019.10.18,257051,87814,1.011843,1745,4960378570,1.012353916,0.7295
2019.10.4,서울특별시 강남구,서울특별시 ,20191004319,2019.10.17,1182365,303209,1.000303,6642,29881870180,1.000799986,0.7295
2019.10.8,경기도 양주시,경기도 ,20191007642,2019.10.17,153084,42221,0.997638,946,2532762937,0.998061069,0.8045
2019.10.2,서울특별시 용산구,서울특별시 ,20191001685,2019.10.14,54890,15424,0.996488,384,1440883920,0.996499192,0.8295
2019.10.2,대구광역시,대구광역시,20191002289,2019.10.14,161404,16432,0.996618,803,4170221165,0.996913835,0.8045
2019.9.30,인천광역시 서구,인천광역시 ,20190930826,2019.10.11,243660,88622,1.010103,1417,4514927817,1.012521152,0.7295
2019.10.8,경기도 수원시,경기도 ,20191003379,2019.10.11,100707,28113,0.991623,666,2416351837,0.991638148,0.8045
2019.9.30,경상북도 경산시,경상북도 ,20190931305,2019.10.11,117531,36049,0.990475,787,2412901691,0.991271075,0.8045
2019.10.2,경상남도 창원시,경상남도 ,20190929426,2019.10.10,238053,91601,0.989958,1538,5678869490,0.993237489,0.7295
2019.9.27,대구광역시 서구,대구광역시 ,20190929322,2019.10.10,204612,58579,1.00538,1418,4540913524,1.005775106,0.7295
2019.10.2,전라북도 전주시,전라북도 ,20190923389,2019.10.8,189003,62036,0.989795,1319,4252604000,0.990224716,0.7295
2019.9.25,대구광역시 수성구,대구광역시 ,20190925656,2019.10.8,37536,10566,0.991815,209,1063610743,0.991897045,0.8495
2019.9.24,경기도 안양시,경기도 ,20190924400,2019.10.7,46502,12362,1.004413,303,1326216265,1.004514708,0.8295
2019.9.23,부산광역시 남구,부산광역시 ,20190919485,2019.10.2,230087,60402,1.00455,1725,4650279310,1.004699136,0.7295
2019.9.20,인천광역시 서구,인천광역시 ,20190921314,2019.10.2,207212,76618,1.000783,1249,3581873424,1.001783918,0.7295
2019.9.20,인천광역시 서구,인천광역시 ,20190921343,2019.10.2,188656,57524,0.99691,1073,3067275055,0.997145058,0.7295
2019.9.20,인천광역시 서구,인천광역시 ,20190921378,2019.10.2,120684,43894,1.008475,720,2214014951,1.00874926,0.8045
2019.9.23,경기도 시흥시,경기도 ,20190921388,2019.10.2,126045,39732,1.004995,676,2441198930,1.00567555,0.8045
2019.9.23,부산광역시 해운대구,부산광역시 ,20190920939,2019.10.1,96356,28583,0.994628,638,2399893176,0.994671883,0.8045
2019.9.19,충청북도 청주시,충청북도 ,20190918066,2019.10.1,167311,59797,1.01674,1148,3287879271,1.018104606,0.7295
2019.9.20,서울특별시 강동구,서울특별시 ,20190920665,2019.10.1,2163779,462771,0.993303,12032,48723657468,0.9941,0.7295
2019.9.17,경기도 의정부시,경기도 ,20190916322,2019.9.30,57318,24810,0.985693,466,1355564377,0.986373984,0.8295
2019.9.11,인천광역시 서구,인천광역시 ,20190910138,2019.9.20,49206,16701,0.98943,430,1260579375,0.989445244,0.8295
2019.9.11,광주광역시 북구,광주광역시 ,20190911358,2019.9.20,387593,154036,1.00699,2564,8997986127,1.007246937,0.7295
2019.9.17,대구광역시 남구,대구광역시 ,20190907205,2019.9.19,175269,51115,0.993873,1051,3601031032,0.9939,0.7295
2019.9.10,인천광역시 경제자유구역청,인천광역시 ,20190909224,2019.9.19,182951,66708,1.003435,1153,3682144973,1.004099676,0.7295
2019.9.9,울산광역시,울산광역시,20190908424,2019.9.19,92730,25788,0.999063,632,2281085334,0.999209783,0.8045
2019.9.9,대구광역시,대구광역시,20190907956,2019.9.19,124390,36186,1.0037,714,2862942736,1.003911262,0.8045
2019.9.4,대전광역시 서구,대전광역시 ,20190904476,2019.9.18,261533,73571,0.989588,1881,6079685167,0.989794366,0.7295
2019.9.9,부산광역시 부산진구,부산광역시 ,20190908737,2019.9.18,108464,6867,1.003008,450,3387598258,1.003150251,0.8295
2019.9.6,서울특별시 강동구,서울특별시 ,20190903868,2019.9.18,67545,5696,0.987913,900,1927805040,0.98886972,0.8045
2019.9.9,인천광역시 서구,인천광역시 ,20190832378,2019.9.11,288211,43831,0.99463,1412,6025820232,0.994793741,0.7295
2019.8.30,인천광역시 서구,인천광역시 ,20190832417,2019.9.11,111860,40736,0.993073,658,1807817304,0.993299577,0.8045
2019.8.30,경기도 포천시,경기도 ,20190832720,2019.9.11,66062,22360,0.997323,517,1421370029,0.997712002,0.8045
2019.8.29,강원도 속초시,강원도 ,20190831033,2019.9.10,92474,26973,1.01009,578,1735105740,1.010660162,0.8045
2019.8.30,인천광역시 계양구,인천광역시 ,20190831734,2019.9.10,68203,26476,0.999585,546,1423609503,0.999725966,0.8045
2019.8.29,경기도 광주시,경기도 ,20190825155,2019.9.10,126386,47262,0.99998,873,2823083340,1.000111597,0.8045
2019.8.30,대구광역시,대구광역시,20190832924,2019.9.10,183807,20966,0.999518,989,4259048946,0.999665867,0.8045
2019.9.4,서울특별시 서대문구,서울특별시 ,20190826394,2019.9.6,89992,33199,1.00211,623,2323283830,1.002309775,0.8045
2019.8.23,서울특별시 서초구,서울특별시 ,20190824377,2019.9.5,53173,10054,0.99824,280,1323411691,0.998484546,0.8495
2019.8.27,경기도 고양시,경기도 ,20190827903,2019.9.5,139547,46824,0.99346,894,2833956196,0.993627946,0.8045
2019.8.20,전라북도 전주시,전라북도 ,20190818988,2019.9.5,197002,25658,0.99241,614,4428313840,0.992558906,0.8045
2019.8.23,강원도 춘천시,강원도 ,20190823820,2019.9.3,123434,30753,0.989215,873,2946739240,0.989280286,0.8045
2019.8.21,경상남도 거제시,경상남도 ,20190822546,2019.9.2,157895,51933,1.01066,1049,3459565360,1.014936514,0.7295
2019.8.21,인천광역시 서구,인천광역시 ,20190818026,2019.8.29,359212,52989,1.00087,1789,7506367379,1.001985977,0.7295
2019.8.19,인천광역시 서구,인천광역시 ,20190817968,2019.8.29,230918,41802,1.014195,1128,4443247785,1.014987197,0.7295
2019.8.19,부산광역시 남구,부산광역시 ,20190817614,2019.8.29,427762,112907,1.011658,3018,9175822340,1.0125322,0.7295
2019.8.20,부산광역시 서구,부산광역시 ,20190821141,2019.8.29,113372,32945,0.994498,733,2053742091,0.994699602,0.8045
2019.8.21,서울특별시 성북구,서울특별시 ,20190817423,2019.8.28,61498,15026,1.00844,465,1605118856,1.00870903,0.8295
2019.8.14,대구광역시,대구광역시,20190815920,2019.8.23,80015,124728,0.990933,532,1618401070,0.991345001,0.8045
2019.8.9,경기도 안양시,경기도 ,20190809000,2019.8.21,145382,48205,0.986055,1021,3686355321,0.986233722,0.7295
2019.8.13,충청남도 천안시,충청남도 ,20190809851,2019.8.21,226520,55946,0.997223,1579,5014783550,0.99868939,0.7295
2019.8.8,인천광역시 경제자유구역청,인천광역시 ,20190808724,2019.8.20,231797,35766,0.99489,578,4853604242,0.995127794,0.8045
2019.8.7,대전광역시 중구,대전광역시 ,20190804616,2019.8.16,140106,45236,1.009453,993,2654096540,1.010714742,0.8045
2019.8.5,광주광역시 서구,광주광역시 ,20190803364,2019.8.14,306257,81232,0.99399,1976,6687516400,0.995133132,0.7295
